id,pair,buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice,trade_ts,label_regression,label_class
1759572452102,"P3_10000_eden/usdt",0.76,0,0.76,0.68,-1.73,6.2202644702844925,1,928.1288604219023,0.3759,928.1288604219023,0.3691228794230666,2025-10-04T10:07:32.102Z,6.2202644702844925,1
1759572451646,"P3_100_bnb/usdt->P3_2500_eden/bnb",0.75,0,0.75,0.67,-1.73,7.499895284837149,1,1114.4061725542956,0.3759,1114.4061725542956,0.36909487227578125,2025-10-04T10:07:31.646Z,7.499895284837149,1
1759572304523,"P3_100_0g/usdt",0.2,0,0.2,0.3,0.24,-0.5707375793035826,0,51.53662173533132,2.9947000000000004,51.53662173533132,3.0051754680633507,2025-10-04T10:05:04.523Z,-0.5707375793035826,0
1759572198006,"P3_100_0g/usdt",0.39,0,0.39,0.05,0.09,0.3606748627814042,1,54.483792075900006,2.994918839857998,54.483792075900006,2.9877,2025-10-04T10:03:18.006Z,0.3606748627814042,1
1759571767499,"P3_100_eden/usdt",0.28,0,0.28,0.23,-0.17,1.6056861294364957,1,2219.1400832177533,0.3606957014523678,2219.1400832177533,0.3599,2025-10-04T09:56:07.499Z,1.6056861294364957,1
1759571609541,"P3_100_xpl/usdt",0.3,0,0.3,0.19,-0.22,2.057357239028847,1,872.1247138340783,0.9178425857613537,872.1247138340783,0.9153,2025-10-04T09:53:29.541Z,2.057357239028847,1
1759571463972,"P3_100_bnb/eth->P3_500_bnb/usd1",0.16,0,0.16,0.05,-0.17,0.27701351513044603,1,0.024165369282397146,4503.193882391473,0.024165369282397146,4490.83,2025-10-04T09:51:03.972Z,0.27701351513044603,1
1759571252931,"U3_10000_cake/usdc->U4_50_usdc/usd1",0.21,0,0.21,0.05,-0.36,0.9932951949244775,1,57.8635700643,3.4484558493211965,57.8635700643,3.4306,2025-10-04T09:47:32.931Z,0.9932951949244775,1
1759570828124,"P3_100_0g/usdt",0.14,0,0.14,0.05,0.08,-0.013161926992201693,0,54.476656128250184,2.9917,54.476656128250184,2.9913432667344737,2025-10-04T09:40:28.124Z,-0.013161926992201693,0
1759570246491,"P3_100_eden/usdt",0.28,0,0.28,0.16,0.47,-2.9898212025410715,0,2224.022312267863,0.3584,2224.022312267863,0.3596726505789016,2025-10-04T09:30:46.491Z,-2.9898212025410715,0
1759570161077,"P3_100_hemi/usdt",0.28,0,0.28,0.18,0.19,-0.8894870497587567,0,8936.090871709252,0.089434,8936.090871709252,0.08951565192028929,2025-10-04T09:29:21.077Z,-0.8894870497587567,0
1759569973669,"P3_100_eden/usdt",0.2,0,0.2,0.13,0.86,-5.842409033874862,0,2007.816239870918,0.357561679793589,2007.816239870918,0.3604,2025-10-04T09:26:13.669Z,-5.842409033874862,0
1759569903755,"U3_100_bnb/usdt->P3_500_aave/bnb",0.45,0,0.45,0.17,0.17,0.16356388239301445,1,0.6406566973698238,284.46,0.6406566973698238,284.147801401217,2025-10-04T09:25:03.755Z,0.16356388239301445,1
1759569446471,"U3_100_bnb/usdt->U3_3000_aave/bnb",0.11,0,0.11,0.07,0.15,-0.5521577303169669,0,1.4426848467317284,284.63,1.4426848467317284,284.9558032783783,2025-10-04T09:17:26.471Z,-0.5521577303169669,0
1759569385855,"P3_100_eden/usdt",0.22,0,0.22,0.09,-0.03,0.8418900303016552,1,2226.551628165878,0.359650043868633,2226.551628165878,0.3592,2025-10-04T09:16:25.855Z,0.8418900303016552,1
1759569249096,"U3_100_bnb/usdt->P3_2500_eden/bnb",0.2,0,0.2,0.11,-0.17,0.5157907724767308,1,442.73181073584874,0.3604,442.73181073584874,0.35916290144933505,2025-10-04T09:14:09.096Z,0.5157907724767308,1
1759569249028,"P3_100_eden/usdt",0.29,0,0.29,0.09,-0.17,3.46558411968507,1,2229.5957085970053,0.3604,2229.5957085970053,0.3587735646043907,2025-10-04T09:14:09.028Z,3.46558411968507,1
1759569247026,"U3_10000_eden/usdt",0.2,0,0.2,0.12,-0.17,0.9461611904940717,1,854.2059271602383,0.3604,854.2059271602383,0.3592202700055314,2025-10-04T09:14:07.026Z,0.9461611904940717,1
1759569199954,"P3_500_bnb/usd1->P3_100_bnb/eth",0.22,0,0.22,0.69,-0.03,-1.1836705158544032,0,0.05634493978961421,4493.17,0.05634493978961421,4513.278940420598,2025-10-04T09:13:19.954Z,-1.1836705158544032,0
1759569137739,"P3_500_bnb/usd1->P3_2500_cake/bnb",0.16,0,0.16,0.63,-0.11,-0.7641927607848733,0,57.86342738165004,3.485,57.86342738165004,3.497509835394393,2025-10-04T09:12:17.739Z,-0.7641927607848733,0
1759568951746,"P3_500_bnb/usd1",0.23,0,0.23,0.68,-0.02,-1.2046352160045253,0,0.22990756819782288,1158.91,0.22990756819782288,1163.91786811438,2025-10-04T09:09:11.746Z,-1.2046352160045253,0
1759568551430,"P3_100_bard/usdt",0.24,0,0.24,0.26,0.09,-0.5014250849996582,0,387.26861271293114,0.9655,387.26861271293114,0.9666016733654093,2025-10-04T09:02:31.430Z,-0.5014250849996582,0
1759568531696,"P3_100_bard/usdt",0.21,0,0.21,0.09,-0.37,3.7755685153378975,1,830.773397874426,0.9676,830.773397874426,0.9628618369902481,2025-10-04T09:02:11.696Z,3.7755685153378975,1
1759568448486,"P3_100_eden/usdt",0.37,0,0.37,0.16,-0.23,3.3946615050196627,1,2277.424480091652,0.3528,2277.424480091652,0.35123886960581374,2025-10-04T09:00:48.486Z,3.3946615050196627,1
1759568184043,"P3_100_eden/usdt",0.27,0,0.27,0.09,0.46,-2.3754562871904388,0,2292.6829268292686,0.34913372347049404,2292.6829268292686,0.3501,2025-10-04T08:56:24.043Z,-2.3754562871904388,0
1759568182275,"P3_2500_eden/bnb->P3_500_bnb/usd1",0.29,0,0.29,0.08,0.57,-0.34670659523874187,0,259.49591468851156,0.3492337694763207,259.49591468851156,0.3505,2025-10-04T08:56:22.275Z,-0.34670659523874187,0
1759567947339,"P3_100_eden/usdt",0.26,0,0.26,0.22,0.52,-3.939248022387783,0,2276.438341285446,0.3492912,2276.438341285446,0.3509517853002206,2025-10-04T08:52:27.339Z,-3.939248022387783,0
1759567890319,"P3_100_mira/usdt",0.27,0,0.27,0.27,0.4,-1.5959932418078853,0,590.340097674124,0.6516,590.340097674124,0.6541731948859038,2025-10-04T08:51:30.319Z,-1.5959932418078853,0
1759567757699,"U3_3000_xpl/usdt",0.16,0,0.16,0.14,-0.35,2.8806756715077486,1,873.1204876484364,0.9185,873.1204876484364,0.9150170123160444,2025-10-04T08:49:17.699Z,2.8806756715077486,1
1759567521214,"P3_100_era/usdt",0.18,0,0.18,0.07,-0.02,0.8483912428783086,1,1441.2136536030341,0.5542995243549734,1441.2136536030341,0.5536,2025-10-04T08:45:21.214Z,0.8483912428783086,1
1759567421098,"P3_100_hemi/usdt",0.23,0,0.23,0.2,0.19,-0.5071943121676413,0,3180.1014384004698,0.08893200000000001,3180.1014384004698,0.08907370357916959,2025-10-04T08:43:41.098Z,-0.5071943121676413,0
1759567260847,"P3_2500_eden/bnb->P3_500_bnb/usd1",0.31,0,0.31,0.09,-0.11,0.3017774118101634,1,275.335908482242,0.35016606683089785,275.335908482242,0.349,2025-10-04T08:41:00.847Z,0.3017774118101634,1
1759567260616,"P3_100_eden/usdt",0.35,0,0.35,0.09,-0.09,2.6125265751144022,1,2290.294875465216,0.3502107365631719,2290.294875465216,0.349,2025-10-04T08:41:00.616Z,2.6125265751144022,1
1759567254729,"P3_100_mira/usdt",0.48,0,0.48,0,0.28,0.07918345492246545,1,95.06575947329999,0.6503630060923216,95.06575947329999,0.6494,2025-10-04T08:40:54.729Z,0.07918345492246545,1
1759567239637,"P3_100_bnb/usdt->U3_3000_aave/bnb",0.07,0,0.07,0.03,0.18,-0.4172187632127587,0,0.9599546571840474,284.28,0.9599546571840474,284.6577674065228,2025-10-04T08:40:39.637Z,-0.4172187632127587,0
1759566820405,"U3_10000_eden/usdt",0.14,0,0.14,0.04,-0.28,0.44380408540648064,1,349.2598413864417,0.3534,349.2598413864417,0.352058621131087,2025-10-04T08:33:40.405Z,0.44380408540648064,1
1759566820159,"P3_100_eden/usdt",0.24,0,0.24,0.21,-0.37,2.753465884820811,1,2044.2991050289932,0.3534,2044.2991050289932,0.35198242028358995,2025-10-04T08:33:40.159Z,2.753465884820811,1
1759566810553,"P3_10000_eden/usdt",0.15,0,0.15,0.05,-0.28,0.30734463252575045,1,236.7297887549282,0.35309999999999997,236.7297887549282,0.3517310869793277,2025-10-04T08:33:30.553Z,0.30734463252575045,1
1759566809534,"P3_100_eden/usdt",0.32,0,0.32,0.17,-0.37,4.061408852676868,1,2274.5458433308777,0.3531,2274.5458433308777,0.3512437888831689,2025-10-04T08:33:29.534Z,4.061408852676868,1
1759566735817,"P3_100_era/usdt",0.16,0,0.16,0.15,0.05,-0.4856708496562273,0,1439.1210374639766,0.5552735772990278,1439.1210374639766,0.5555,2025-10-04T08:32:15.817Z,-0.4856708496562273,0
1759566664486,"U3_100_bnb/usdt->P3_500_uni/bnb",0.14,0,0.14,0.04,0.16,-0.153777197095041,0,24.173281012820226,8.033,24.173281012820226,8.037754853251359,2025-10-04T08:31:04.486Z,-0.153777197095041,0
1759566484423,"P3_100_mira/usdt",0.42,0,0.42,0.27,0,1.010928315544488,1,1220.6286237412269,0.6563594749174934,1220.6286237412269,0.6554,2025-10-04T08:28:04.423Z,1.010928315544488,1
1759566391381,"P3_2500_sign/usd1",0.31,0,0.31,0.03,0.06,1.6351943160250995,1,11985.018726591758,0.06693982449064148,11985.018726591758,0.06679,2025-10-04T08:26:31.381Z,1.6351943160250995,1
1759565919215,"U3_3000_aave/usdt",0.11,0,0.11,0.05,0.13,-0.19265002292231878,0,0.8138290755633529,285,0.8138290755633529,285.17972049660915,2025-10-04T08:18:39.215Z,-0.19265002292231878,0
1759565457209,"P3_100_xpl/usdt",0.19,0,0.19,0.13,0.25,-1.677625672311093,0,866.3216739785553,0.9216,866.3216739785553,0.9233521727863419,2025-10-04T08:10:57.209Z,-1.677625672311093,0
1759565176750,"U3_100_bnb/usdt->U3_3000_aave/bnb",0.08,0,0.08,0.03,0,0.08845528818512127,1,1.0478359354191698,285.74,1.0478359354191698,285.59843488354585,2025-10-04T08:06:16.750Z,0.08845528818512127,1
